,loss,cwe_loss,gob_loss,cwe_sparse_categorical_accuracy,gob_accuracy,gob_binary_accuracy,gob_auc,val_loss,val_cwe_loss,val_gob_loss,val_cwe_sparse_categorical_accuracy,val_gob_accuracy,val_gob_binary_accuracy,val_gob_auc
0,0.6889652609825134,0.6886839866638184,0.6889652609825134,0.6859003901481628,0.5604932308197021,0.5604932308197021,0.49914318323135376,0.6857374906539917,0.6954468488693237,0.6857374906539917,0.396810919046402,0.561731219291687,0.561731219291687,0.5235519409179688
1,0.6723785996437073,0.6881784796714783,0.6723785996437073,0.6814797520637512,0.5835272073745728,0.5835272073745728,0.595225989818573,0.7297956943511963,0.6765296459197998,0.7297956943511963,0.9630979299545288,0.5599088668823242,0.5599088668823242,0.5136048197746277
2,0.6166421175003052,0.6877478361129761,0.6166421175003052,0.6479758024215698,0.6556537747383118,0.6556537747383118,0.7056862115859985,0.7500142455101013,0.6883436441421509,0.7500142455101013,0.6050114035606384,0.5594533085823059,0.5594533085823059,0.5375508069992065
3,0.5580316185951233,0.6834957599639893,0.5580316185951233,0.6600744724273682,0.7003257274627686,0.7003257274627686,0.7722204327583313,0.7742608189582825,0.6882388591766357,0.7742608189582825,0.5990888476371765,0.5507972836494446,0.5507972836494446,0.5576154589653015
4,0.5486473441123962,0.7057558298110962,0.5486473441123962,0.3838994801044464,0.7124243974685669,0.7124243974685669,0.7861953377723694,0.9734644293785095,0.7153304219245911,0.9734644293785095,0.2952164113521576,0.5466970205307007,0.5466970205307007,0.5499588847160339
5,0.5275359749794006,0.7256416082382202,0.5275359749794006,0.17496509850025177,0.7282456755638123,0.7282456755638123,0.8051857352256775,1.0032641887664795,0.7285972237586975,1.0032641887664795,0.1521640121936798,0.5430523753166199,0.5430523753166199,0.5470020174980164
6,0.4970014691352844,0.7208877801895142,0.4970014691352844,0.19543974101543427,0.7526756525039673,0.7526756525039673,0.8298030495643616,0.981866180896759,0.7292612791061401,0.981866180896759,0.19863325357437134,0.5384965538978577,0.5384965538978577,0.5384310483932495
7,0.47402042150497437,0.72052001953125,0.47402042150497437,0.23778501152992249,0.7577943205833435,0.7577943205833435,0.8458458781242371,0.9739227890968323,0.7077332139015198,0.9739227890968323,0.4027334749698639,0.5321184396743774,0.5321184396743774,0.5422800183296204
8,0.4727476239204407,0.7012627124786377,0.4727476239204407,0.43136343359947205,0.7526756525039673,0.7526756525039673,0.8422681093215942,0.8739334940910339,0.6986826658248901,0.8739334940910339,0.4851936101913452,0.5380409955978394,0.5380409955978394,0.5689769983291626
9,0.6334808468818665,0.9240530729293823,0.6334808468818665,0.21544905006885529,0.6537924408912659,0.6537924408912659,0.702539324760437,0.7240440249443054,1.0459744930267334,0.7240440249443054,0.14031890034675598,0.5594533085823059,0.5594533085823059,0.5521752834320068
10,0.5857469439506531,1.054908275604248,0.5857469439506531,0.14076314866542816,0.6703117489814758,0.6703117489814758,0.7356807589530945,0.7060635089874268,1.0169124603271484,0.7060635089874268,0.17494305968284607,0.5558086633682251,0.5558086633682251,0.5569882392883301
11,0.5499120354652405,1.0337289571762085,0.5499120354652405,0.15611912310123444,0.6998603940010071,0.6998603940010071,0.7749829292297363,0.7260306477546692,1.0010325908660889,0.7260306477546692,0.17858770489692688,0.5576309561729431,0.5576309561729431,0.5609832406044006
12,0.5230199098587036,1.015256643295288,0.5230199098587036,0.16309911012649536,0.7277803421020508,0.7277803421020508,0.8021209239959717,0.7511972784996033,0.9924677610397339,0.7511972784996033,0.18041002750396729,0.5512528419494629,0.5512528419494629,0.5676677823066711
13,0.5741531848907471,0.9959698915481567,0.5741531848907471,0.1819450855255127,0.7287110090255737,0.7287110090255737,0.7931167483329773,0.7023072838783264,1.6858795881271362,0.7023072838783264,0.0,0.5576309561729431,0.5576309561729431,0.5255233645439148
14,0.6239280104637146,1.6114246845245361,0.6239280104637146,0.02187063731253147,0.6372731328010559,0.6372731328010559,0.6844590306282043,0.7458817958831787,1.6193225383758545,0.7458817958831787,0.021412299945950508,0.5567198395729065,0.5567198395729065,0.544562041759491
15,0.5891625881195068,1.6194528341293335,0.5891625881195068,0.021405305713415146,0.6742671132087708,0.6742671132087708,0.7334622740745544,0.7471203804016113,1.6556419134140015,0.7471203804016113,0.020501138642430305,0.5517084002494812,0.5517084002494812,0.5439558625221252
16,0.5692029595375061,1.6294381618499756,0.5692029595375061,0.02024197392165661,0.6973010897636414,0.6973010897636414,0.7595673203468323,0.7507277727127075,1.5985954999923706,0.7507277727127075,0.02277904376387596,0.5562642216682434,0.5562642216682434,0.5559437870979309
17,0.5560495853424072,1.6059436798095703,0.5560495853424072,0.02093997225165367,0.7117263674736023,0.7117263674736023,0.7738131880760193,0.7841167449951172,1.628562331199646,0.7841167449951172,0.02277904376387596,0.5558086633682251,0.5558086633682251,0.5544253587722778
18,0.5602457523345947,1.5700870752334595,0.5602457523345947,0.023266635835170746,0.701721727848053,0.701721727848053,0.7677760720252991,0.7148711681365967,1.1483561992645264,0.7148711681365967,0.04419134557247162,0.5234624147415161,0.5234624147415161,0.5209259986877441
19,0.6268057227134705,1.090206503868103,0.6268057227134705,0.046998605132102966,0.6256398558616638,0.6256398558616638,0.6700628399848938,0.7173545956611633,1.076714038848877,0.7173545956611633,0.05056947469711304,0.5466970205307007,0.5466970205307007,0.5236433148384094
20,0.6184735298156738,1.0883532762527466,0.6184735298156738,0.04676593840122223,0.6351791620254517,0.6351791620254517,0.6815922260284424,0.7216793298721313,1.0802524089813232,0.7216793298721313,0.050113894045352936,0.5403189063072205,0.5403189063072205,0.5253612399101257
21,0.6108118891716003,1.0914145708084106,0.6108118891716003,0.04606793820858002,0.6430898308753967,0.6430898308753967,0.6918064951896667,0.7256612181663513,1.0831447839736938,0.7256612181663513,0.050113894045352936,0.5380409955978394,0.5380409955978394,0.5278387069702148
22,0.6034191250801086,1.0942703485488892,0.6034191250801086,0.04653327167034149,0.6500697731971741,0.6500697731971741,0.7013744115829468,0.7325963377952576,1.0863325595855713,0.7325963377952576,0.050113894045352936,0.5394077301025391,0.5394077301025391,0.5304579734802246
23,0.59661465883255,1.0974704027175903,0.59661465883255,0.04653327167034149,0.6542577743530273,0.6542577743530273,0.7099114060401917,0.739542543888092,1.0896763801574707,0.739542543888092,0.049658313393592834,0.5416856408119202,0.5416856408119202,0.5327774882316589
24,0.5901336073875427,1.1009494066238403,0.5901336073875427,0.04653327167034149,0.6605398058891296,0.6605398058891296,0.7182366251945496,0.7454537749290466,1.092851161956787,0.7454537749290466,0.050113894045352936,0.5416856408119202,0.5416856408119202,0.5352692008018494
25,0.5833313465118408,1.104629635810852,0.5833313465118408,0.04653327167034149,0.6647278070449829,0.6647278070449829,0.7264468669891357,0.7548797130584717,1.0974916219711304,0.7548797130584717,0.04920273274183273,0.5457859039306641,0.5457859039306641,0.5377268195152283
26,0.5764191746711731,1.1090631484985352,0.5764191746711731,0.046998605132102966,0.669613778591156,0.669613778591156,0.7349005937576294,0.7652761936187744,1.1019349098205566,0.7652761936187744,0.04920273274183273,0.5521640181541443,0.5521640181541443,0.5404403805732727
27,0.5691481232643127,1.1137176752090454,0.5691481232643127,0.046300604939460754,0.6742671132087708,0.6742671132087708,0.7435985207557678,0.7752476930618286,1.107008695602417,0.7752476930618286,0.04829157143831253,0.5562642216682434,0.5562642216682434,0.5442497134208679
28,0.5616002082824707,1.1183620691299438,0.5616002082824707,0.04583527147769928,0.6814797520637512,0.6814797520637512,0.7526296377182007,0.7895246744155884,1.1110663414001465,0.7895246744155884,0.04829157143831253,0.5594533085823059,0.5594533085823059,0.5471022129058838
29,0.5532199144363403,1.1222867965698242,0.5532199144363403,0.045369938015937805,0.6912517547607422,0.6912517547607422,0.7623252868652344,0.8104130625724792,1.1138871908187866,0.8104130625724792,0.04829157143831253,0.563553512096405,0.563553512096405,0.5511671304702759
30,0.5447659492492676,1.1257282495498657,0.5447659492492676,0.04560260474681854,0.6991624236106873,0.6991624236106873,0.7715020775794983,0.8298144340515137,1.1171975135803223,0.8298144340515137,0.04783599078655243,0.5671981573104858,0.5671981573104858,0.5546551942825317
31,0.533918023109436,1.1284347772598267,0.533918023109436,0.04560260474681854,0.709632396697998,0.709632396697998,0.7827138900756836,0.8481512069702148,1.1184768676757812,0.8481512069702148,0.04829157143831253,0.5685648918151855,0.5685648918151855,0.5599523186683655
32,0.5233633518218994,1.1303541660308838,0.5233633518218994,0.04653327167034149,0.719404399394989,0.719404399394989,0.793032705783844,0.8604856133460999,1.120118260383606,0.8604856133460999,0.04783599078655243,0.5744874477386475,0.5744874477386475,0.5637919902801514
33,0.5094166398048401,1.1317274570465088,0.5094166398048401,0.04606793820858002,0.7296416759490967,0.7296416759490967,0.8058520555496216,0.8687047958374023,1.1204719543457031,0.8687047958374023,0.04920273274183273,0.5767653584480286,0.5767653584480286,0.5700799226760864
34,0.4941370487213135,1.1335176229476929,0.4941370487213135,0.04560260474681854,0.7396463751792908,0.7396463751792908,0.8189358115196228,0.8803179264068604,1.122424840927124,0.8803179264068604,0.04738041013479233,0.5804100036621094,0.5804100036621094,0.5748684406280518
35,0.4756089150905609,1.1331793069839478,0.4756089150905609,0.04560260474681854,0.7543043494224548,0.7543043494224548,0.8342629075050354,0.8922216892242432,1.1206576824188232,0.8922216892242432,0.04920273274183273,0.5845102667808533,0.5845102667808533,0.5808462500572205
36,0.455817312002182,1.1316221952438354,0.455817312002182,0.04606793820858002,0.76617032289505,0.76617032289505,0.8500439524650574,0.9132998585700989,1.1215773820877075,0.9132998585700989,0.04829157143831253,0.5881549119949341,0.5881549119949341,0.5878937244415283
37,0.43488314747810364,1.1299736499786377,0.43488314747810364,0.046300604939460754,0.7803629636764526,0.7803629636764526,0.8654617667198181,0.9521048665046692,1.11909019947052,0.9521048665046692,0.04738041013479233,0.5863325595855713,0.5863325595855713,0.5936963558197021
38,0.4131643772125244,1.1283442974090576,0.4131643772125244,0.04606793820858002,0.7961843013763428,0.7961843013763428,0.8800316452980042,1.012966513633728,1.1178287267684937,1.012966513633728,0.04874715209007263,0.5867881774902344,0.5867881774902344,0.5984351634979248
39,0.39149579405784607,1.1268175840377808,0.39149579405784607,0.04560260474681854,0.8131689429283142,0.8131689429283142,0.8937793970108032,1.0928349494934082,1.11545729637146,1.0928349494934082,0.04874715209007263,0.5890660881996155,0.5890660881996155,0.6023178100585938
40,0.36983272433280945,1.1264855861663818,0.36983272433280945,0.04606793820858002,0.8259655833244324,0.8259655833244324,0.906213641166687,1.1986156702041626,1.1159337759017944,1.1986156702041626,0.049658313393592834,0.5945330262184143,0.5945330262184143,0.6040037870407104
41,0.3467985689640045,1.1306822299957275,0.3467985689640045,0.04606793820858002,0.8380641937255859,0.8380641937255859,0.9181371927261353,1.3274465799331665,1.1216179132461548,1.3274465799331665,0.049658313393592834,0.5995444059371948,0.5995444059371948,0.6057651042938232
42,0.32705754041671753,1.135915756225586,0.32705754041671753,0.04606793820858002,0.8513262271881104,0.8513262271881104,0.9279061555862427,1.4756650924682617,1.1255486011505127,1.4756650924682617,0.049658313393592834,0.6009111404418945,0.6009111404418945,0.60695481300354
43,0.3185158967971802,1.143908143043518,0.3185158967971802,0.045137275010347366,0.8597021698951721,0.8597021698951721,0.9322019219398499,1.3463499546051025,1.1368340253829956,1.3463499546051025,0.04920273274183273,0.6004555821418762,0.6004555821418762,0.6144465804100037
44,0.2887706756591797,1.1552317142486572,0.2887706756591797,0.04374127462506294,0.8722661733627319,0.8722661733627319,0.9451342225074768,1.236649751663208,1.1552177667617798,1.236649751663208,0.04874715209007263,0.5986332297325134,0.5986332297325134,0.620146632194519
45,0.29116329550743103,1.1740072965621948,0.29116329550743103,0.04234527796506882,0.8676128387451172,0.8676128387451172,0.9451615214347839,1.204481840133667,1.1723302602767944,1.204481840133667,0.04692482948303223,0.6004555821418762,0.6004555821418762,0.6288303732872009
46,0.23776066303253174,1.1909605264663696,0.23776066303253174,0.041647277772426605,0.8939041495323181,0.8939041495323181,0.9634856581687927,1.3044875860214233,1.1844406127929688,1.3044875860214233,0.04555808752775192,0.6045557856559753,0.6045557856559753,0.6329933404922485
47,0.22285039722919464,1.207993507385254,0.22285039722919464,0.04048394784331322,0.8994881510734558,0.8994881510734558,0.9681906700134277,1.3819352388381958,1.1993200778961182,1.3819352388381958,0.046013668179512024,0.6095672249794006,0.6095672249794006,0.6358963847160339
48,0.220509871840477,1.223244547843933,0.220509871840477,0.04048394784331322,0.9067007899284363,0.9067007899284363,0.968898594379425,1.3843038082122803,1.2207813262939453,1.3843038082122803,0.04510250687599182,0.6068336963653564,0.6068336963653564,0.6391749382019043
49,0.2343769669532776,1.2054197788238525,0.2343769669532776,0.04560260474681854,0.9011167883872986,0.9011167883872986,0.9651319980621338,1.419777512550354,1.2121341228485107,1.419777512550354,0.05102505534887314,0.595899760723114,0.595899760723114,0.6418484449386597
50,0.19502392411231995,1.216781497001648,0.19502392411231995,0.045369938015937805,0.9139134287834167,0.9139134287834167,0.9756850600242615,1.7206718921661377,1.2141443490982056,1.7206718921661377,0.05284738168120384,0.5954442024230957,0.5954442024230957,0.6407097578048706
51,0.15513333678245544,1.220070481300354,0.15513333678245544,0.04653327167034149,0.9348534345626831,0.9348534345626831,0.9847236275672913,1.9117937088012695,1.2201179265975952,1.9117937088012695,0.05102505534887314,0.6022778749465942,0.6022778749465942,0.6433213949203491
52,0.12466274201869965,1.2234036922454834,0.12466274201869965,0.046300604939460754,0.9446253776550293,0.9446253776550293,0.9900006651878357,2.1615774631500244,1.2263336181640625,2.1615774631500244,0.050113894045352936,0.5945330262184143,0.5945330262184143,0.6428066492080688
53,0.10306792706251144,1.2266017198562622,0.10306792706251144,0.046300604939460754,0.9574220776557922,0.9574220776557922,0.9932332634925842,2.4060990810394287,1.2274500131607056,2.4060990810394287,0.049658313393592834,0.5945330262184143,0.5945330262184143,0.6439949870109558
54,0.08856756240129471,1.227501392364502,0.08856756240129471,0.04653327167034149,0.9634713530540466,0.9634713530540466,0.9947653412818909,2.604355812072754,1.2298164367675781,2.604355812072754,0.050113894045352936,0.5968109369277954,0.5968109369277954,0.6438105702400208
55,0.08021135628223419,1.2293308973312378,0.08021135628223419,0.04676593840122223,0.9676593542098999,0.9676593542098999,0.9955212473869324,2.665419816970825,1.2298049926757812,2.665419816970825,0.05056947469711304,0.6027334928512573,0.6027334928512573,0.6467939615249634
56,0.07129928469657898,1.2352752685546875,0.07129928469657898,0.047231271862983704,0.9727780222892761,0.9727780222892761,0.9963557124137878,2.6372058391571045,1.2352080345153809,2.6372058391571045,0.050113894045352936,0.6077448725700378,0.6077448725700378,0.6475955247879028
57,0.059415627270936966,1.2443593740463257,0.059415627270936966,0.047231271862983704,0.977664053440094,0.977664053440094,0.9973914623260498,2.685375690460205,1.2508926391601562,2.685375690460205,0.050113894045352936,0.626423716545105,0.626423716545105,0.648796021938324
58,0.054791003465652466,1.2832926511764526,0.054791003465652466,0.04560260474681854,0.9816193580627441,0.9816193580627441,0.9978482127189636,2.989335060119629,1.2987849712371826,2.989335060119629,0.04373576492071152,0.6022778749465942,0.6022778749465942,0.6391247510910034
59,0.06441689282655716,1.3112473487854004,0.06441689282655716,0.04234527796506882,0.975570023059845,0.975570023059845,0.9966058731079102,2.9611737728118896,1.304646611213684,2.9611737728118896,0.04419134557247162,0.6095672249794006,0.6095672249794006,0.6412026882171631
60,0.04479872062802315,1.3186630010604858,0.04479872062802315,0.042577944695949554,0.9848766922950745,0.9848766922950745,0.9982710480690002,3.2635250091552734,1.3019250631332397,3.2635250091552734,0.04419134557247162,0.6123006939888,0.6123006939888,0.6414337754249573
61,0.03944983705878258,1.3099071979522705,0.03944983705878258,0.04234527796506882,0.9867380261421204,0.9867380261421204,0.9987683892250061,3.502835273742676,1.3270456790924072,3.502835273742676,0.042824599891901016,0.6027334928512573,0.6027334928512573,0.6403797268867493
62,0.033165063709020615,1.318833589553833,0.033165063709020615,0.04187994450330734,0.9897626638412476,0.9897626638412476,0.9988640546798706,3.812889337539673,1.3131529092788696,3.812889337539673,0.04419134557247162,0.6059225797653198,0.6059225797653198,0.6357066035270691
63,0.14537149667739868,1.4006057977676392,0.14537149667739868,0.03466728702187538,0.949278712272644,0.949278712272644,0.9864199161529541,1.6594550609588623,1.5262770652770996,1.6594550609588623,0.028246013447642326,0.6164008975028992,0.6164008975028992,0.6424600481987
64,0.1687052696943283,1.5773882865905762,0.1687052696943283,0.025127965956926346,0.9288040995597839,0.9288040995597839,0.9823034405708313,1.917197346687317,1.6139932870864868,1.917197346687317,0.024145785719156265,0.62004554271698,0.62004554271698,0.6530858278274536
65,0.5532097816467285,1.0208220481872559,0.5532097816467285,0.11772917956113815,0.6954397559165955,0.6954397559165955,0.775962233543396,0.8374395966529846,0.9229902029037476,0.8374395966529846,0.13166287541389465,0.561731219291687,0.561731219291687,0.5602057576179504
66,0.5607231855392456,0.911267876625061,0.5607231855392456,0.13494648039340973,0.6896230578422546,0.6896230578422546,0.7617113590240479,0.8507125973701477,0.9240856170654297,0.8507125973701477,0.13302960991859436,0.5767653584480286,0.5767653584480286,0.5693550705909729
67,0.529545247554779,0.9139299988746643,0.529545247554779,0.13401582837104797,0.7180083990097046,0.7180083990097046,0.7949076294898987,0.8508650064468384,0.9224143624305725,0.8508650064468384,0.13439635932445526,0.5781320929527283,0.5781320929527283,0.5774767994880676
68,0.5063660144805908,0.914545476436615,0.5063660144805908,0.13797114789485931,0.734993040561676,0.734993040561676,0.8168951272964478,0.828190267086029,0.9242544770240784,0.828190267086029,0.13758541643619537,0.5808656215667725,0.5808656215667725,0.5862855911254883
69,0.4892365634441376,0.9093450903892517,0.4892365634441376,0.1472778022289276,0.7491856813430786,0.7491856813430786,0.830864667892456,0.8489687442779541,0.9177373051643372,0.8489687442779541,0.13940773904323578,0.5886104702949524,0.5886104702949524,0.5925816297531128
70,0.4732361137866974,0.9078936576843262,0.4732361137866974,0.15006980299949646,0.7563983201980591,0.7563983201980591,0.8432620167732239,0.8521401286125183,0.916966438293457,0.8521401286125183,0.1489749401807785,0.5886104702949524,0.5886104702949524,0.5963813066482544
71,0.4621920585632324,0.909164547920227,0.4621920585632324,0.14983713626861572,0.7615169882774353,0.7615169882774353,0.8517255187034607,0.8649461269378662,0.9187777638435364,0.8649461269378662,0.14259681105613708,0.5845102667808533,0.5845102667808533,0.5953465104103088
72,0.4503732919692993,0.908890426158905,0.4503732919692993,0.1510004699230194,0.7705909609794617,0.7705909609794617,0.8605392575263977,0.8909908533096313,0.9155615568161011,0.8909908533096313,0.14396356046199799,0.5931662917137146,0.5931662917137146,0.6045779585838318
73,0.4419158101081848,0.9092124700546265,0.4419158101081848,0.14890646934509277,0.7782689332962036,0.7782689332962036,0.8669198751449585,0.9045917987823486,0.9143444299697876,0.9045917987823486,0.1457858830690384,0.595899760723114,0.595899760723114,0.6054998636245728
74,0.43468740582466125,0.9087453484535217,0.43468740582466125,0.15053513646125793,0.7817589640617371,0.7817589640617371,0.871448814868927,0.9172831177711487,0.9152966141700745,0.9172831177711487,0.148519366979599,0.587699294090271,0.587699294090271,0.603658139705658
75,0.4290117025375366,0.9101842641830444,0.4290117025375366,0.15123313665390015,0.7871102690696716,0.7871102690696716,0.8756280541419983,0.9167572855949402,0.9152747988700867,0.9167572855949402,0.1453302949666977,0.5990888476371765,0.5990888476371765,0.6116918921470642
76,0.4202451705932617,0.9088889956474304,0.4202451705932617,0.1503024697303772,0.791530966758728,0.791530966758728,0.8806203007698059,0.9170681834220886,0.9141321182250977,0.9170681834220886,0.15261958539485931,0.5968109369277954,0.5968109369277954,0.607645571231842
77,0.4134552478790283,0.9076288342475891,0.4134552478790283,0.15379245579242706,0.7933923006057739,0.7933923006057739,0.8845451474189758,0.9297283887863159,0.9150511026382446,0.9297283887863159,0.1435079723596573,0.5927107334136963,0.5927107334136963,0.6096729636192322
78,0.4062567353248596,0.9085478782653809,0.4062567353248596,0.1491391360759735,0.7975802421569824,0.7975802421569824,0.8885082602500916,0.9382697939872742,0.9145814776420593,0.9382697939872742,0.1462414562702179,0.595899760723114,0.595899760723114,0.6130024194717407
79,0.4016697406768799,0.9076928496360779,0.4016697406768799,0.1484411358833313,0.8003722429275513,0.8003722429275513,0.8915930390357971,0.9599880576133728,0.9164507389068604,0.9599880576133728,0.14168564975261688,0.5995444059371948,0.5995444059371948,0.6149199604988098
80,0.39738067984580994,0.9089298844337463,0.39738067984580994,0.1503024697303772,0.8043276071548462,0.8043276071548462,0.8934730887413025,0.9818981289863586,0.9157728552818298,0.9818981289863586,0.1453302949666977,0.5995444059371948,0.5995444059371948,0.6145553588867188
81,0.39291560649871826,0.9086912274360657,0.39291560649871826,0.1503024697303772,0.8085156083106995,0.8085156083106995,0.896360456943512,0.9852773547172546,0.917742133140564,0.9852773547172546,0.1448747217655182,0.6063781380653381,0.6063781380653381,0.6223727464675903
82,0.3951849937438965,0.9096667170524597,0.3951849937438965,0.14937180280685425,0.8085156083106995,0.8085156083106995,0.895314633846283,1.018372654914856,0.9181708693504333,1.018372654914856,0.1462414562702179,0.5981776714324951,0.5981776714324951,0.6192036867141724
83,0.3938117027282715,0.9085183143615723,0.3938117027282715,0.14937180280685425,0.8075849413871765,0.8075849413871765,0.895847737789154,1.0293866395950317,0.9160112142562866,1.0293866395950317,0.1494305282831192,0.5981776714324951,0.5981776714324951,0.6196263432502747
84,0.39401596784591675,0.908001184463501,0.39401596784591675,0.15053513646125793,0.8031642436981201,0.8031642436981201,0.8956975936889648,1.0224167108535767,0.9168089032173157,1.0224167108535767,0.1462414562702179,0.5922551155090332,0.5922551155090332,0.6147577166557312
85,0.3939550518989563,0.910169243812561,0.3939550518989563,0.15076780319213867,0.8094462752342224,0.8094462752342224,0.895323634147644,0.9910014867782593,0.9200740456581116,0.9910014867782593,0.14031890034675598,0.5949885845184326,0.5949885845184326,0.6178023219108582
86,0.38653168082237244,0.9106383323669434,0.38653168082237244,0.14867380261421204,0.814797580242157,0.814797580242157,0.899653434753418,1.000747799873352,0.9184656143188477,1.000747799873352,0.1421412229537964,0.5954442024230957,0.5954442024230957,0.6167528033256531
87,0.3838030993938446,0.9111406803131104,0.3838030993938446,0.14634713530540466,0.8131689429283142,0.8131689429283142,0.900993824005127,1.002228021621704,0.9193322658538818,1.002228021621704,0.14305239915847778,0.594077467918396,0.594077467918396,0.6164551377296448
88,0.3785887658596039,0.9110074639320374,0.3785887658596039,0.14960446953773499,0.8157282471656799,0.8157282471656799,0.9039649367332458,0.9908892512321472,0.9194289445877075,0.9908892512321472,0.14168564975261688,0.594077467918396,0.594077467918396,0.6167557239532471
89,0.37201735377311707,0.9096789956092834,0.37201735377311707,0.1491391360759735,0.8185202479362488,0.8185202479362488,0.9076356887817383,1.0011833906173706,0.9202257394790649,1.0011833906173706,0.1457858830690384,0.5922551155090332,0.5922551155090332,0.6154115796089172
90,0.36936160922050476,0.9091463685035706,0.36936160922050476,0.14867380261421204,0.8220102190971375,0.8220102190971375,0.909340500831604,0.9968295097351074,0.9198808073997498,0.9968295097351074,0.14396356046199799,0.5936218500137329,0.5936218500137329,0.6177268624305725
91,0.367725133895874,0.9108887314796448,0.367725133895874,0.14820846915245056,0.8261982202529907,0.8261982202529907,0.9099643230438232,0.9876076579093933,0.9174554944038391,0.9876076579093933,0.148519366979599,0.585877001285553,0.585877001285553,0.6166669130325317
92,0.3601214289665222,0.9096968173980713,0.3601214289665222,0.15193113684654236,0.8257328867912292,0.8257328867912292,0.9137887954711914,0.9855958223342896,0.9187113046646118,0.9855958223342896,0.1512528508901596,0.5840546488761902,0.5840546488761902,0.6186656355857849
93,0.35856732726097107,0.9097575545310974,0.35856732726097107,0.14867380261421204,0.8287575840950012,0.8287575840950012,0.9146581888198853,0.9941854476928711,0.9178891777992249,0.9941854476928711,0.15854214131832123,0.5881549119949341,0.5881549119949341,0.6189978122711182
94,0.3522259593009949,0.9099045991897583,0.3522259593009949,0.14704513549804688,0.8317822217941284,0.8317822217941284,0.9177213311195374,1.0057953596115112,0.9206653237342834,1.0057953596115112,0.1503416895866394,0.5904328227043152,0.5904328227043152,0.620348334312439
95,0.34721121191978455,0.9102277159690857,0.34721121191978455,0.1458818018436432,0.83620285987854,0.83620285987854,0.9201697111129761,1.0300250053405762,0.9217187762260437,1.0300250053405762,0.1494305282831192,0.5895216464996338,0.5895216464996338,0.6190664172172546
96,0.34533050656318665,0.9100980758666992,0.34533050656318665,0.1491391360759735,0.8334108591079712,0.8334108591079712,0.9209949374198914,1.028014063835144,0.9174565672874451,1.028014063835144,0.1503416895866394,0.587699294090271,0.587699294090271,0.6237055659294128
97,0.34570392966270447,0.9104931354522705,0.34570392966270447,0.1454164683818817,0.8334108591079712,0.8334108591079712,0.9208031296730042,1.0329375267028809,0.9176706075668335,1.0329375267028809,0.1466970443725586,0.5840546488761902,0.5840546488761902,0.6204880475997925
98,0.3389014005661011,0.9098047018051147,0.3389014005661011,0.1454164683818817,0.8350395560264587,0.8350395560264587,0.9239528775215149,1.0397133827209473,0.9180484414100647,1.0397133827209473,0.1457858830690384,0.5886104702949524,0.5886104702949524,0.6225878000259399
